tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
154408,AppleSupport,False,Fri Nov 24 16:57:29 +0000 2017,@151380 We’d be glad to look at your options. Can you start by confirming when you purchased the most recent Lightning to USB cable via DM? https://t.co/GDrqU22YpT,,154409.0
154410,AppleSupport,False,Fri Nov 24 16:57:01 +0000 2017,@151381 You can provide feedback on this feature and others here: https://t.co/eTPVYVFyd8,154411,154412.0
154411,151381,True,Fri Nov 24 18:23:02 +0000 2017,"@AppleSupport .@AppleSupport: So, that’s a resounding “no”, its cache cannot be cleared. Why not just say so? Regarding the feedback link, we all know that’s just a rubbish bin we’re all fobbed off to because @115858 does not want feedback, it just wants hardware sales. #Apple #AppleSupport",,154410.0
154412,151381,True,Fri Nov 24 16:08:32 +0000 2017,".@AppleSupport Once upon a very recent time (pre-iOS 11), one could clear the App Store cache by tapping any tab in the app 10x. That no longer works. When will @115858 be restoring this function?🤔 Thanks!😃👍
#Apple #AppStore",154410,
154413,AppleSupport,False,Fri Nov 24 16:55:56 +0000 2017,"@151382 We've got steps for you to get this solved. Check out the ""Prohibitory symbol"" section here: https://t.co/KKHbRRkCpI 

Let us know in DM if you still need our help. https://t.co/GDrqU22YpT",,154414.0
154414,151382,True,Fri Nov 24 16:23:06 +0000 2017,"@AppleSupport just restarted my computer for your stupid update, now I have the circle with a slash symbol upon startup. HELP",154413,
154415,AppleSupport,False,Fri Nov 24 16:55:26 +0000 2017,"@151383 We're here to help! iPhones are designed to charge quickly, then slow once it hits the 80% mark. This link explains more: https://t.co/OC1JcrLylj What is the percentage on your iPhone as it charges slowly? Are you using the charger that came with it?",,154416.0
154417,AppleSupport,False,Fri Nov 24 16:55:00 +0000 2017,"@151384 We'll gladly assist. When you say ""most recent update,"" are you referring to iOS 11.1.2? Where are you located? Let us know in DM. https://t.co/GDrqU2kzhr",,154418.0
154418,151384,True,Fri Nov 24 16:40:27 +0000 2017,"Since it’s most recent update my #IPhone6Plus keeps doing weird stuff. Like shutting itself off then on again, closing apps and freezing the screen @AppleSupport",154417,
154419,AppleSupport,False,Fri Nov 24 16:54:31 +0000 2017,"@151385 Hello. Battery life is essential, so let's work together to tweak your settings so you can get the most out of your iPad Pro's battery life between charges. Check out these tips to optimize your battery life: https://t.co/TpjqFp3jxD Questions? Meet us in a DM here: https://t.co/GDrqU22YpT",,154420.0
154420,151385,True,Fri Nov 24 16:44:14 +0000 2017,@AppleSupport ever since the iOS 11.1.2 update my iPad Pro battery drains 2x as fast and frequently stops charging while in use. Even when I put it in airplane mode to charge it takes 2x as long. Please fix this. This is my lifeline at school!,154419,
154421,AppleSupport,False,Fri Nov 24 16:54:00 +0000 2017,"@151386 When downloading newly purchased apps, the payment method on the account will need to be up-to-date. If you'd like to remove your current billing info, this can help: https://t.co/rnB74M0zio Reach out to our iTunes team for more assistance: https://t.co/SDIe7UiyJN",,154422.0
154422,151386,True,Fri Nov 24 16:37:41 +0000 2017,@115858 @AppleSupport,154421,154423.0
154424,AppleSupport,False,Fri Nov 24 16:51:01 +0000 2017,@151387 Great battery life is important to get you through the day. How long have you been seeing this on your iPhone? Let's pair up in DM to take a closer look. https://t.co/GDrqU22YpT,,154425.0
154426,AppleSupport,False,Fri Nov 24 16:51:00 +0000 2017,"@150963 Thanks for giving it a try and including the video of your results. Next, we'd like to have you disconnect any external devices, if you have any connected, then reset the System Management Controller: https://t.co/FYojVXHuwn",,154427.0
154427,150963,True,Fri Nov 24 16:39:17 +0000 2017,@AppleSupport nope this is all that it does! Safe mode won’t even work https://t.co/I7Xa0nWaQc,154426,
154428,AppleSupport,False,Fri Nov 24 16:49:04 +0000 2017,@151388 Hey there! Congratulations on the achievement. You will earn the award within 9 days of completing the Activity Challenge.,,154429.0
154429,151388,True,Fri Nov 24 15:57:15 +0000 2017,@AppleSupport I ran a 5K yesterday and didn’t get my achievement award https://t.co/0I4d2SCw3Q,154428,
154430,AppleSupport,False,Fri Nov 24 16:49:03 +0000 2017,@151389 We'd like to help. Let us know which device and OS you're experiencing this issue on via DM. We'll go from there. https://t.co/GDrqU22YpT,,154431.0
154432,AppleSupport,False,Fri Nov 24 16:45:33 +0000 2017,"@151390 We'll do all we can to isolate this issue for you. To clarify, are you on WiFi or cellular data? Also, which iOS version do you have installed?",154433,154434.0
154433,151390,True,Fri Nov 24 16:58:09 +0000 2017,@AppleSupport I was on WiFi on iPad 2017 having iOS 11.1.2 installed.,154435,154432.0
154435,AppleSupport,False,Fri Nov 24 17:08:35 +0000 2017,"@151390 Does that mean you're no longer connected to Wi-Fi, or you're connected to a different network now?",154436,154433.0
154436,151390,True,Fri Nov 24 19:28:39 +0000 2017,"@AppleSupport I left using podcast due to that issue. also I cross checked for speed on other apps(YouTube) and Safari and they were running fine.
It seems there are less servers for India, or maybe a technical glitch 
I will check it again for you after sometime and provide an update.",154437,154435.0
154437,AppleSupport,False,Fri Nov 24 19:42:00 +0000 2017,@151390 Please keep us posted. We'll want to test this on more than one Wi-Fi network and on cellular data in order to properly isolate the issue.,154438,154436.0
154438,151390,True,Fri Dec 01 16:09:44 +0000 2017,"@AppleSupport Working fine after that day.
thank you",154439,154437.0
154439,AppleSupport,False,Fri Dec 01 16:45:00 +0000 2017,@151390 Excellent! We're glad to hear it's all been sorted out.,,154438.0
154434,151390,True,Fri Nov 24 16:17:01 +0000 2017,"Hey @AppleSupport podcast download is running very slow( 10-20kbps) for me , while average internet speed averaging 5mbps.",154432,
154440,AppleSupport,False,Fri Nov 24 16:44:57 +0000 2017,@151391 We know it's important to have your device running smoothly. We'd like to help. Let's meet in DM. https://t.co/GDrqU22YpT,,154441.0
154441,151391,True,Fri Nov 24 15:48:37 +0000 2017,@AppleSupport what's up with the slow and glitchy function of the new iOS? Since I updated (and re-updated) everything is 5x slower than before.,154440,
154442,AppleSupport,False,Fri Nov 24 16:44:26 +0000 2017,"@151392 We’d love to help with your Mac. To start, let’s have you run Wireless Diagnostics, outlined by our guide: https://t.co/b6uvkX3ylN Please send us a DM letting us know the results when completed. https://t.co/GDrqU22YpT",,154443.0
154443,151392,True,Fri Nov 24 16:16:56 +0000 2017,"@applesupport nothing but woes since installing 10.13.1: network not recognized, Gmail doesn't load sometimes, network disconnect, re-entering password repeatedly, etc. How can you lunch since a bugged up OS?",154442,
154444,AppleSupport,False,Fri Nov 24 16:44:00 +0000 2017,@151393 Hi there. We've received your DM. We will follow up with you there shortly.,154445,154446.0
154445,151393,True,Fri Nov 24 16:47:32 +0000 2017,@AppleSupport Thank you.,154447,154444.0
154447,AppleSupport,False,Fri Nov 24 17:10:00 +0000 2017,@151393 You'll want to make sure you check with your carrier as well to make sure that there is not a conflict on their end.,,154445.0
154446,151393,True,Fri Nov 24 16:24:35 +0000 2017,"@AppleSupport Hello, I'm planning to buy Iphone X from apple store and i have a trip to Europe - Bulgaria. There is a One-time payment option which says Unlocked iPhone with Sprint SIM for 999. Will I be able to use the phone with Telenor sim?",154444,
154448,AppleSupport,False,Fri Nov 24 16:43:12 +0000 2017,@151394 We'd be happy to help. Which version of iOS are you running on this iPad? Are you experiencing this issue in a specific app?,,154449.0
154450,AppleSupport,False,Fri Nov 24 16:43:08 +0000 2017,"@151395 We can help out! Do you have a recent backup in iCloud or iTunes of the device?  Also, what issues are happening with the camera?",,154451.0
154452,AppleSupport,False,Fri Nov 24 16:43:08 +0000 2017,"@151396 We want to help with your new iPhone X. If it's become unresponsive, restart your iPhone with the steps from this link :https://t.co/n9BF3L9h6y

Also, do you have access to a computer with iTunes? If so, we can use that to backup and update to the latest iOS version.",154453,154454.0
154453,151396,True,Fri Nov 24 17:24:04 +0000 2017,@AppleSupport No I don’t. I’ve restarted my phone 3 times and it even freezes during that process and I have to wait until the sos slider comes up before I can switch it off.,154455,154452.0
154455,AppleSupport,False,Fri Nov 24 17:46:26 +0000 2017,@151396 Thanks. DM us more details on what part of the update process it's on when it becomes unresponsive and we'll continue working with you there. https://t.co/GDrqU22YpT,,154453.0
154454,151396,True,Fri Nov 24 16:22:25 +0000 2017,@AppleSupport latest iOS update is supposed to fix freezing issues for iPhone X. What do you do if your iPhone X freezes and won’t download iOS?! 🤷🏼‍♀️,154452,
154456,AppleSupport,False,Fri Nov 24 16:41:33 +0000 2017,"@151397 That's not how we want your iPhone to behave. We'll be happy to look into this with you if you'd like, just Direct Message us. https://t.co/GDrqU22YpT",,154457.0
154457,151397,True,Fri Nov 24 16:22:01 +0000 2017,"@AppleSupport thanks for iOS 11 now my iPhone slow, glitchy and dead in a couple of hours.",154456,
154458,AppleSupport,False,Fri Nov 24 16:41:00 +0000 2017,@151398 Thanks for reaching out. That's a question best suited for our Sales team. You can reach out to them here: https://t.co/8yjRd1Xo0i,,154459.0
154459,151398,True,Fri Nov 24 16:18:04 +0000 2017,@AppleSupport 2/2 But got additional separate charge for $140 gift card. Will that additional charge be reversed eventually?,154458,154460.0
154460,151398,True,Fri Nov 24 16:17:33 +0000 2017,"@AppleSupport Bought ipad online,Apple canada, got 2 credit card charges, 1 for iPad (with $140 discount) + $140 gift card + tax, thats fine",154459,
154461,AppleSupport,False,Fri Nov 24 16:39:43 +0000 2017,"@151399 We'd like to help get your iPhone running smoothly. Does your iPhone appear to become unresponsive when using a certain app or doing a certain function (like swiping to another screen, so on)?",154462,154463.0
154462,151399,True,Fri Nov 24 16:48:09 +0000 2017,@AppleSupport Last time it was when swiping from one text message back to the list of text messages,154464,154461.0
154464,AppleSupport,False,Fri Nov 24 17:12:55 +0000 2017,"@151399 Good to know. This happened in the Messages app, correct? Let us know your answer in DM: https://t.co/GDrqU22YpT",,154462.0
154463,151399,True,Fri Nov 24 15:59:38 +0000 2017,@AppleSupport just upgraded to latest iPhone software / phone locks up several times per day - sometimes requires reboot - not good,154461,
154465,AppleSupport,False,Fri Nov 24 16:39:41 +0000 2017,@151400 Thanks! We'd like to gather additional details about your iPhone. Join us in DM with your current location. https://t.co/GDrqU22YpT,,154466.0
154466,151400,True,Fri Nov 24 16:23:19 +0000 2017,@AppleSupport the most recent one(ios 11.1.2),154465,154467.0
154467,AppleSupport,False,Mon Nov 20 14:14:00 +0000 2017,@151400 We are here for you!  Which specific iOS version are you currently using?,154466,154468.0
154468,151400,True,Mon Nov 20 09:31:27 +0000 2017,"@AppleSupport ,my iphone 6s+ , got freeze daily  and apps get unresponsive ..it has been happing since installed ios 11",154467,
154469,AppleSupport,False,Fri Nov 24 16:39:00 +0000 2017,@151401 Thanks for reaching out. This is not the experience we want you to have when updating your iPad. Do you have access to a computer with the latest version of iTunes?,,154470.0
154471,AppleSupport,False,Fri Nov 24 16:37:33 +0000 2017,"@151402 Hello. Let's check your options together to get a replacement device. Please tap here to meet us in a DM, then share which country you're located in: https://t.co/GDrqU22YpT",,154472.0
154472,151402,True,Fri Nov 24 16:17:13 +0000 2017,"Dear @AppleSupport @115858 : : 

I dropped my iPhone (6S) in water &amp; need a new one ... 

remembering that it’s #Thanksgiving - what deal can you give me? ;) https://t.co/PC9rLstKaM","154473,154471,154474,154475",
